Variables,measured_T
2019-12-21 14:21:09,308.28172663295913
2019-12-21 14:21:10,308.10091361660454
2019-12-21 14:21:11,309.09257070728535
2019-12-21 14:21:12,308.334222265988
2019-12-21 14:21:13,307.9897026602803
2019-12-21 14:21:14,308.15801006235273
2019-12-21 14:21:15,309.1051232185302
2019-12-21 14:21:16,307.9982288643477
2019-12-21 14:21:17,307.9344048304868
2019-12-21 14:21:18,309.2250280874214
2019-12-21 14:21:19,308.2292666370999
2019-12-21 14:21:20,308.352726339907
2019-12-21 14:21:21,307.9802980706765
2019-12-21 14:21:22,308.15064443251794
2019-12-21 14:21:23,309.1312723020178
2019-12-21 14:21:24,308.1333213241474
2019-12-21 14:21:25,308.55876584738286
2019-12-21 14:21:26,309.2364612999535
2019-12-21 14:21:27,309.28092848109196
2019-12-21 14:21:28,308.84096578775694
2019-12-21 14:21:29,308.3387946535913
2019-12-21 14:21:30,308.35074980535205
2019-12-21 14:21:31,309.05253438326986
2019-12-21 14:21:32,309.1223684037144
2019-12-21 14:21:33,309.2641217394632
2019-12-21 14:21:34,309.110679528616
2019-12-21 14:21:35,309.2610354853218
2019-12-21 14:21:36,309.2648968525884
2019-12-21 14:21:37,309.171587378981
2019-12-21 14:21:38,308.01109613274315
2019-12-21 14:21:39,307.8578822028543
2019-12-21 14:21:40,308.20978886707013
2019-12-21 14:21:41,308.7079416693385
2019-12-21 14:21:42,307.9782412751822
2019-12-21 14:21:43,308.2472818412442
2019-12-21 14:21:44,308.1421822432695
2019-12-21 14:21:45,308.4985041011778
2019-12-21 14:21:46,308.6414910033614
2019-12-21 14:21:47,308.6165127571528
2019-12-21 14:21:48,307.96167787784947
2019-12-21 14:21:49,308.9095631688241
2019-12-21 14:21:50,308.6872339709172
2019-12-21 14:21:51,308.2172800554968
2019-12-21 14:21:52,308.62696697479004
2019-12-21 14:21:53,308.9755599521241
2019-12-21 14:21:54,308.15196766256315
2019-12-21 14:21:55,308.0477355449701
2019-12-21 14:21:56,308.51877706505
2019-12-21 14:21:57,308.27318567733494
2019-12-21 14:21:58,308.55043654125757
2019-12-21 14:21:59,308.3164836272333
2019-12-21 14:22:00,308.8192365860593
2019-12-21 14:22:01,307.9673040675946
2019-12-21 14:22:02,308.0409134343246
2019-12-21 14:22:03,308.09534023073405
2019-12-21 14:22:04,308.19231885416104
2019-12-21 14:22:05,309.26944713489377
2019-12-21 14:22:06,308.42694413300956
2019-12-21 14:22:07,308.65012883931365
2019-12-21 14:22:08,308.5658427638865
2019-12-21 14:22:09,308.3649018764436
2019-12-21 14:22:10,308.93543342910885
2019-12-21 14:22:11,309.303664034224
2019-12-21 14:22:12,308.64770250027664
2019-12-21 14:22:13,309.1877958704455
2019-12-21 14:22:14,308.186762656036
2019-12-21 14:22:15,308.59774224554917
2019-12-21 14:22:16,307.90428036951744
2019-12-21 14:22:17,307.8730965908233
2019-12-21 14:22:18,308.11248454079526
2019-12-21 14:22:19,308.91929335951045
2019-12-21 14:22:20,308.7774242074936
2019-12-21 14:22:21,308.3982921773986
2019-12-21 14:22:22,308.3955166785087
2019-12-21 14:22:23,309.30026129932884
2019-12-21 14:22:24,308.88992438208584
2019-12-21 14:22:25,308.2690111849928
2019-12-21 14:22:26,308.80010504842437
2019-12-21 14:22:27,308.3731937374493
2019-12-21 14:22:28,308.4019963872468
2019-12-21 14:22:29,309.1268247533835
2019-12-21 14:22:30,308.1128074859212
2019-12-21 14:22:31,308.04786725925453
2019-12-21 14:22:32,309.1382441039359
2019-12-21 14:22:33,308.77515368902107
2019-12-21 14:22:34,309.084478507627
2019-12-21 14:22:35,307.92191993192904
2019-12-21 14:22:36,307.90118844294005
2019-12-21 14:22:37,308.95571919436486
2019-12-21 14:22:38,308.5070377605792
2019-12-21 14:22:39,308.34983500063686
2019-12-21 14:22:40,308.4697628365651
2019-12-21 14:22:41,308.6196996610788
2019-12-21 14:22:42,308.62011906300694
2019-12-21 14:22:43,308.8799403627759
2019-12-21 14:22:44,308.0223834698777
2019-12-21 14:22:45,308.25753081135275
2019-12-21 14:22:46,308.6134700049216
2019-12-21 14:22:47,308.13864362199575
2019-12-21 14:22:48,308.61005821811733
2019-12-21 14:22:49,307.9036539339289
2019-12-21 14:22:50,308.53557778058433
2019-12-21 14:22:51,308.9873636245736
2019-12-21 14:22:52,308.76300277480715
2019-12-21 14:22:53,308.4466698140056
2019-12-21 14:22:54,307.9132878786224
2019-12-21 14:22:55,309.0057263123535
2019-12-21 14:22:56,307.92947533301896
2019-12-21 14:22:57,308.8576668271827
2019-12-21 14:22:58,308.5886471450103
2019-12-21 14:22:59,308.32243644604483
2019-12-21 14:23:00,308.9595767182756
2019-12-21 14:23:01,309.03121418408597
2019-12-21 14:23:02,307.9406014949201
2019-12-21 14:23:03,307.96170994587663
2019-12-21 14:23:04,308.69461240315616
2019-12-21 14:23:05,307.94004360512406
2019-12-21 14:23:06,309.14694538546667
2019-12-21 14:23:07,308.40657979978454
2019-12-21 14:23:08,309.0295525915407
2019-12-21 14:23:09,308.5920054501983
2019-12-21 14:23:10,307.93536474592804
2019-12-21 14:23:11,308.37959166622926
2019-12-21 14:23:12,309.2617700187376
2019-12-21 14:23:13,309.06770215890356
2019-12-21 14:23:14,308.49447205292233
2019-12-21 14:23:15,308.194720471085
2019-12-21 14:23:16,308.20151785048745
2019-12-21 14:23:17,308.00639693617074
2019-12-21 14:23:18,308.54987606175814
2019-12-21 14:23:19,309.2274157305515
2019-12-21 14:23:20,308.3494939306205
2019-12-21 14:23:21,307.9510683271645
2019-12-21 14:23:22,308.25925340438926
2019-12-21 14:23:23,308.74219124483807
2019-12-21 14:23:23,308.92346200032875
2019-12-21 14:23:24,306.06207674777625
2019-12-21 14:23:25,305.75127272265377
2019-12-21 14:23:26,305.6572978558373
2019-12-21 14:23:27,305.9868486644195
2019-12-21 14:23:28,305.81139123623706
2019-12-21 14:23:29,306.08786064429955
2019-12-21 14:23:30,305.8896848962565
2019-12-21 14:23:31,305.0521626973956
2019-12-21 14:23:32,305.50823068574357
2019-12-21 14:23:33,305.55287523484037
2019-12-21 14:23:34,305.83481612352307
2019-12-21 14:23:35,305.84980572779637
2019-12-21 14:23:36,306.2811695139359
2019-12-21 14:23:37,305.0711946161291
2019-12-21 14:23:38,305.503865707229
2019-12-21 14:23:39,306.14584501869484
2019-12-21 14:23:40,305.046473515147
2019-12-21 14:23:41,305.5362609562007
2019-12-21 14:23:42,306.1555160738973
2019-12-21 14:23:43,305.30267860137513
2019-12-21 14:23:44,305.6518657064604
2019-12-21 14:23:45,305.4810395985456
2019-12-21 14:23:46,305.4066911144312
2019-12-21 14:23:47,306.12669156326797
2019-12-21 14:23:48,305.99123889863836
2019-12-21 14:23:49,305.2774856340619
2019-12-21 14:23:50,305.6012927825565
2019-12-21 14:23:51,306.28548276359953
2019-12-21 14:23:52,305.8440542477619
2019-12-21 14:23:53,305.8370328555356
2019-12-21 14:23:54,305.9434217474262
2019-12-21 14:23:55,304.850147462154
2019-12-21 14:23:56,305.0550983713123
2019-12-21 14:23:57,305.7535092404552
2019-12-21 14:23:58,305.66874688345246
2019-12-21 14:23:59,304.827087390805
2019-12-21 14:24:00,306.0111344834215
2019-12-21 14:24:01,305.5646309827987
2019-12-21 14:24:02,305.7096268855747
2019-12-21 14:24:03,305.7837920018129
2019-12-21 14:24:04,305.4882577419782
2019-12-21 14:24:05,306.0443162273459
2019-12-21 14:24:06,305.401062750841
2019-12-21 14:24:07,305.52513038503537
2019-12-21 14:24:08,305.72308281095684
2019-12-21 14:24:09,305.32017802706963
2019-12-21 14:24:10,306.2744210256574
2019-12-21 14:24:11,305.2524484575016
2019-12-21 14:24:12,305.8009940923461
2019-12-21 14:24:13,305.14390091667985
2019-12-21 14:24:14,305.58007021009655
2019-12-21 14:24:15,305.64635457012
2019-12-21 14:24:16,305.0575377902572
2019-12-21 14:24:17,305.83636677623775
2019-12-21 14:24:18,306.14642582540637
2019-12-21 14:24:19,305.37363111029316
2019-12-21 14:24:20,305.23825428501095
2019-12-21 14:24:21,305.8791255024385
2019-12-21 14:24:22,305.63800556150727
2019-12-21 14:24:23,306.10989516064495
2019-12-21 14:24:24,304.8786154646957
2019-12-21 14:24:25,305.99832121204986
2019-12-21 14:24:26,304.9053271923439
2019-12-21 14:24:27,305.2510488272152
2019-12-21 14:24:28,305.5496386326816
2019-12-21 14:24:29,305.95779961781454
2019-12-21 14:24:30,304.9891648667775
2019-12-21 14:24:31,305.7321191674309
2019-12-21 14:24:32,305.38181664353687
2019-12-21 14:24:33,305.7227572271804
2019-12-21 14:24:34,305.2850649329053
2019-12-21 14:24:35,305.0188288489207
2019-12-21 14:24:36,305.670317174929
2019-12-21 14:24:37,304.83166021736764
2019-12-21 14:24:38,305.10806338931513
2019-12-21 14:24:39,305.9777731978091
2019-12-21 14:24:40,305.61458791355017
2019-12-21 14:24:41,306.1976142482334
2019-12-21 14:24:42,304.99868193084654
2019-12-21 14:24:43,305.5589218046977
2019-12-21 14:24:44,305.8031811999285
2019-12-21 14:24:45,304.927682578368
2019-12-21 14:24:46,305.38882526416637
2019-12-21 14:24:47,305.14417788144243
2019-12-21 14:24:48,305.9598421887477
2019-12-21 14:24:49,305.9368121307741
2019-12-21 14:24:50,305.22825661573717
2019-12-21 14:24:51,304.85138405199973
2019-12-21 14:24:52,306.1492204042206
2019-12-21 14:24:53,305.33410277690075
2019-12-21 14:24:54,305.5401851154915
2019-12-21 14:24:55,305.7382862454341
2019-12-21 14:24:56,305.88200179518407
2019-12-21 14:24:57,305.42368614651144
2019-12-21 14:24:58,305.9743395103855
2019-12-21 14:24:59,304.9441153948932
2019-12-21 14:25:00,306.2299937705727
2019-12-21 14:25:01,305.40325591777935
2019-12-21 14:25:02,305.209834981089
2019-12-21 14:25:03,305.7111080013647
2019-12-21 14:25:04,305.6681507804824
2019-12-21 14:25:05,305.70343635505833
2019-12-21 14:25:06,305.8789316055945
2019-12-21 14:25:07,305.38576083210114
2019-12-21 14:25:08,306.1765357677357
2019-12-21 14:25:09,306.093794370814
2019-12-21 14:25:10,305.807702764665
2019-12-21 14:25:11,306.0740362426353
2019-12-21 14:25:12,305.5054146094012
2019-12-21 14:25:13,305.8648511613382
2019-12-21 14:25:14,305.06493886644944
2019-12-21 14:25:15,306.0312842236695
2019-12-21 14:25:16,304.91964004761127
2019-12-21 14:25:17,305.953725669247
2019-12-21 14:25:18,305.0476401490492
2019-12-21 14:25:19,305.0632413686049
2019-12-21 14:25:20,305.7188705272085
2019-12-21 14:25:21,305.3702708521091
2019-12-21 14:25:22,306.2412619484497
2019-12-21 14:25:23,305.4006229136502
2019-12-21 14:25:24,305.12824327734313
2019-12-21 14:25:25,305.84757997514924
2019-12-21 14:25:26,305.5245190486694
2019-12-21 14:25:27,305.56743194960563
2019-12-21 14:25:28,305.87547564786274
2019-12-21 14:25:29,305.25117431693536
2019-12-21 14:25:30,305.5061072348481
2019-12-21 14:25:31,304.7466340999382
2019-12-21 14:25:32,305.7049984009345
2019-12-21 14:25:33,304.76026019709013
2019-12-21 14:25:34,306.2417009837631
2019-12-21 14:25:35,305.29500818425504
2019-12-21 14:25:36,305.60730271321796
2019-12-21 14:25:37,305.0494462555556
2019-12-21 14:25:38,304.9910923687285
2019-12-21 14:25:39,304.99037289609265
2019-12-21 14:25:40,305.47975494938527
2019-12-21 14:25:41,305.8681599170001
2019-12-21 14:25:42,305.8075429152387
2019-12-21 14:25:43,304.98845505910907
2019-12-21 14:25:44,305.22312363152855
2019-12-21 14:25:45,305.30442459140795
2019-12-21 14:25:46,305.7965409511611
2019-12-21 14:25:47,306.11220938239586
2019-12-21 14:25:48,306.1802889191307
2019-12-21 14:25:49,305.0352174152213
2019-12-21 14:25:50,304.96699935028715
2019-12-21 14:25:51,305.11480822983754
2019-12-21 14:25:52,306.02327988145663
2019-12-21 14:25:53,305.34551559187935
2019-12-21 14:25:54,306.1987704149779
2019-12-21 14:25:55,305.411685346785
2019-12-21 14:25:56,305.8029320225374
2019-12-21 14:25:57,305.09060222476074
2019-12-21 14:25:58,304.79687168626776
2019-12-21 14:25:59,305.9918878633368
2019-12-21 14:26:00,306.2120420635319
2019-12-21 14:26:01,305.557110819078
2019-12-21 14:26:02,305.9970139432708
2019-12-21 14:26:03,306.17108798160143
2019-12-21 14:26:04,304.8673035675516
2019-12-21 14:26:05,305.5711488950644
2019-12-21 14:26:06,305.65184256351876
2019-12-21 14:26:07,305.3577282396545
2019-12-21 14:26:08,305.591137118043
2019-12-21 14:26:09,305.3911880923407
2019-12-21 14:26:10,305.5963945653992
2019-12-21 14:26:11,305.8312499953708
2019-12-21 14:26:12,305.2643421103442
2019-12-21 14:26:13,304.9745560777543
2019-12-21 14:26:14,306.0422240772159
2019-12-21 14:26:15,306.1292522588571
2019-12-21 14:26:16,305.43621540019154
2019-12-21 14:26:17,305.9739681132535
2019-12-21 14:26:18,304.8751853498753
2019-12-21 14:26:19,305.5364943020467
2019-12-21 14:26:20,305.61719077402495
2019-12-21 14:26:21,304.83703794119043
2019-12-21 14:26:22,305.09102809582186
2019-12-21 14:26:23,305.31830245377046
2019-12-21 14:26:24,304.7661762466825
2019-12-21 14:26:25,304.98673111208643
2019-12-21 14:26:26,304.87469552242885
2019-12-21 14:26:27,305.18772950276457
2019-12-21 14:26:28,305.11897979944195
2019-12-21 14:26:29,305.7788359895659
2019-12-21 14:26:30,304.94598427941406
2019-12-21 14:26:31,306.2362320870273
2019-12-21 14:26:32,305.0988279663697
2019-12-21 14:26:33,306.01474791690623
2019-12-21 14:26:34,306.22365107020255
2019-12-21 14:26:35,305.77217325532797
2019-12-21 14:26:36,305.15048088800063
2019-12-21 14:26:37,305.0421801376314
2019-12-21 14:26:38,305.0468846003258
2019-12-21 14:26:39,305.995965567771
2019-12-21 14:26:40,306.04601528340453
2019-12-21 14:26:41,305.4119428937343
2019-12-21 14:26:42,306.0388610053695
2019-12-21 14:26:43,305.0343922769812
2019-12-21 14:26:44,305.6935699187917
2019-12-21 14:26:45,306.10778219926146
2019-12-21 14:26:46,305.3598890491072
2019-12-21 14:26:47,306.03039029100927
2019-12-21 14:26:48,305.0885593726993
2019-12-21 14:26:49,304.8329721809287
2019-12-21 14:26:50,306.12348390335427
2019-12-21 14:26:51,305.44121782980733
2019-12-21 14:26:52,305.57392907714745
2019-12-21 14:26:53,305.92847231599467
2019-12-21 14:26:54,306.16142087099485
2019-12-21 14:26:55,305.89756544540614
2019-12-21 14:26:56,306.151867660099
2019-12-21 14:26:57,306.14362690483074
2019-12-21 14:26:58,305.654993453374
2019-12-21 14:26:59,305.5231254413328
2019-12-21 14:27:00,304.7956290557939
2019-12-21 14:27:01,305.98220383539933
2019-12-21 14:27:02,305.4553344592418
2019-12-21 14:27:03,305.9880350961924
2019-12-21 14:27:04,305.49146671472704
2019-12-21 14:27:05,305.122778153705
2019-12-21 14:27:06,304.98796844477073
2019-12-21 14:27:07,304.82119191318765
2019-12-21 14:27:08,306.19703166727555
2019-12-21 14:27:09,306.0119578606568
2019-12-21 14:27:10,305.2576688422756
2019-12-21 14:27:11,305.38363858751177
2019-12-21 14:27:12,304.78309874111375
2019-12-21 14:27:13,305.954043403791
2019-12-21 14:27:14,305.7292706105671
2019-12-21 14:27:15,305.88491511802465
2019-12-21 14:27:16,306.1493251198825
2019-12-21 14:27:17,304.83706744811076
2019-12-21 14:27:18,305.0320159528575
2019-12-21 14:27:19,305.3800429103154
2019-12-21 14:27:20,304.92932993338184
2019-12-21 14:27:21,305.1775503872353
2019-12-21 14:27:22,305.7670181615002
2019-12-21 14:27:23,305.79229725203334
2019-12-21 14:27:24,304.8486772866328
2019-12-21 14:27:25,305.82498558607745
2019-12-21 14:27:26,305.78491420397125
2019-12-21 14:27:27,305.60211735685283
2019-12-21 14:27:28,305.903557430504
2019-12-21 14:27:29,306.1578536469066
2019-12-21 14:27:30,304.811041633419
2019-12-21 14:27:31,305.8185522361583
2019-12-21 14:27:32,305.4175158045836
2019-12-21 14:27:33,305.88642839487215
2019-12-21 14:27:34,304.77807386995437
2019-12-21 14:27:35,305.588612696138
2019-12-21 14:27:36,305.371758865002
2019-12-21 14:27:37,305.8884142494381
2019-12-21 14:27:38,305.4586394223374
2019-12-21 14:27:39,305.3963131079095
2019-12-21 14:27:40,304.95196290315556
2019-12-21 14:27:41,305.0956824070629
2019-12-21 14:27:42,305.55387383118557
2019-12-21 14:27:43,305.9205749386253
2019-12-21 14:27:44,305.1599799410247
2019-12-21 14:27:45,305.8164481024816
2019-12-21 14:27:46,305.61730176147915
2019-12-21 14:27:47,306.17295129574467
2019-12-21 14:27:48,305.821149105463
2019-12-21 14:27:49,305.5701907266045
2019-12-21 14:27:50,304.7915183534871
2019-12-21 14:27:51,304.85407905602244
2019-12-21 14:27:52,305.7134555461471
2019-12-21 14:27:53,305.318401633651
2019-12-21 14:27:54,306.0623648537505
2019-12-21 14:27:55,305.84100369362477
2019-12-21 14:27:56,305.4870697194639
2019-12-21 14:27:57,305.37758731218383
2019-12-21 14:27:58,304.8487356790466
2019-12-21 14:27:59,306.22365518320777
2019-12-21 14:28:00,306.1040717397864
2019-12-21 14:28:01,305.0903150862166
2019-12-21 14:28:02,305.28809483955547
2019-12-21 14:28:03,305.0794450855776
2019-12-21 14:28:04,305.5754919497481
2019-12-21 14:28:05,305.87375662870505
2019-12-21 14:28:06,305.36777007135845
2019-12-21 14:28:07,305.92168245874865
2019-12-21 14:28:08,305.82054325756667
2019-12-21 14:28:09,305.2288611540161
2019-12-21 14:28:10,305.36293051821656
2019-12-21 14:28:11,305.3301852970164
2019-12-21 14:28:12,305.32354384479277
2019-12-21 14:28:13,305.4835919759136
2019-12-21 14:28:14,305.23502272269604
2019-12-21 14:28:15,305.7802392690808
2019-12-21 14:28:16,305.7373056703699
2019-12-21 14:28:17,304.84443740402793
2019-12-21 14:28:18,305.0647754858787
2019-12-21 14:28:19,306.19022938595407
2019-12-21 14:28:20,305.5144197283026
2019-12-21 14:28:21,305.65945305503664
2019-12-21 14:28:22,305.28476277339064
2019-12-21 14:28:23,305.6636131181394
2019-12-21 14:28:24,305.25577480778566
2019-12-21 14:28:25,306.11054725588156
2019-12-21 14:28:26,305.72483057424546
2019-12-21 14:28:27,306.188073291667
2019-12-21 14:28:28,304.7905459635884
2019-12-21 14:28:29,305.7628630026624
2019-12-21 14:28:30,305.8905515118592
2019-12-21 14:28:31,305.1731369496464
2019-12-21 14:28:32,305.95162346112755
2019-12-21 14:28:33,304.8115552722913
2019-12-21 14:28:34,306.1526170147971
2019-12-21 14:28:35,305.6706259239333
2019-12-21 14:28:36,306.1341987034839
2019-12-21 14:28:37,304.963069769783
2019-12-21 14:28:38,305.41935509931517
2019-12-21 14:28:39,305.1688192574604
2019-12-21 14:28:40,305.50827190221526
2019-12-21 14:28:41,306.0564236983404
2019-12-21 14:28:42,306.23123738860545
2019-12-21 14:28:43,304.85681347207156
2019-12-21 14:28:44,305.1820934284713
2019-12-21 14:28:45,305.3959587638602
2019-12-21 14:28:46,305.41492684941454
2019-12-21 14:28:47,306.1353857799961
2019-12-21 14:28:48,305.3931765927241
2019-12-21 14:28:49,305.13983205312695
2019-12-21 14:28:50,304.79857377921957
2019-12-21 14:28:51,304.93974349526405
2019-12-21 14:28:52,305.38740422458426
2019-12-21 14:28:53,304.8922163344176
2019-12-21 14:28:54,305.96937126207354
2019-12-21 14:28:55,305.03502790995304
2019-12-21 14:28:56,306.0030863934307
2019-12-21 14:28:57,304.98408989466594
2019-12-21 14:28:58,306.1730702140412
2019-12-21 14:28:59,305.9707697195918
2019-12-21 14:29:00,305.6920400133405
2019-12-21 14:29:01,305.3529991554537
2019-12-21 14:29:02,305.17083944713784
2019-12-21 14:29:03,305.24985467748576
2019-12-21 14:29:04,305.3566638389402
2019-12-21 14:29:05,306.16723593709827
2019-12-21 14:29:06,305.0783827800372
2019-12-21 14:29:07,305.2892614649429
2019-12-21 14:29:08,305.3965495671059
2019-12-21 14:29:09,305.51321580652643
2019-12-21 14:29:10,305.29365418104106
2019-12-21 14:29:11,305.88673340888533
2019-12-21 14:29:12,306.2398784348354
2019-12-21 14:29:13,305.41577379034777
2019-12-21 14:29:14,305.1646368588975
2019-12-21 14:29:15,305.50236407947784
2019-12-21 14:29:16,306.1514928602122
2019-12-21 14:29:17,305.5918247743243
2019-12-21 14:29:18,305.46847413922717
2019-12-21 14:29:19,305.0229225962994
2019-12-21 14:29:20,305.5258629329374
2019-12-21 14:29:21,305.0562532712564
2019-12-21 14:29:22,305.91032712126764
2019-12-21 14:29:23,305.3927964812315
2019-12-21 14:29:24,305.7920992116527
2019-12-21 14:29:25,305.41513486928005
2019-12-21 14:29:26,306.24762034946286
2019-12-21 14:29:27,305.2435464654284
2019-12-21 14:29:28,305.5119198437759
2019-12-21 14:29:29,304.867012528763
2019-12-21 14:29:30,305.8085320870908
2019-12-21 14:29:31,305.572993536552
2019-12-21 14:29:32,306.02787481556425
2019-12-21 14:29:33,305.73056786810884
2019-12-21 14:29:34,305.7619276870684
2019-12-21 14:29:35,305.0866486633691
2019-12-21 14:29:36,305.8206716378067
2019-12-21 14:29:37,305.7462250812578
2019-12-21 14:29:38,306.19041570515105
2019-12-21 14:29:39,305.7907613248113
2019-12-21 14:29:40,304.98535898673106
2019-12-21 14:29:41,305.1333471398788
2019-12-21 14:29:42,306.0606726359589
2019-12-21 14:29:43,305.7958826703891
2019-12-21 14:29:44,306.05706499790705
2019-12-21 14:29:45,305.15085929261716
2019-12-21 14:29:46,305.88455996551016
2019-12-21 14:29:47,306.0532700097743
2019-12-21 14:29:48,304.8610890805333
2019-12-21 14:29:49,305.8498911126907
2019-12-21 14:29:50,306.05570859281715
2019-12-21 14:29:51,305.62343399219105
2019-12-21 14:29:52,305.3002904237899
2019-12-21 14:29:53,305.2085022014045
2019-12-21 14:29:54,305.0410731096134
2019-12-21 14:29:55,305.4569870643208
2019-12-21 14:29:56,305.85407981034854
2019-12-21 14:29:57,305.66065740980446
2019-12-21 14:29:58,305.21567098553044
2019-12-21 14:29:59,305.52676789584217
2019-12-21 14:30:00,306.032833837012
2019-12-21 14:30:01,306.1234119594892
2019-12-21 14:30:02,305.2246275814106
2019-12-21 14:30:03,304.96766102232573
2019-12-21 14:30:03,306.2558118987032
2019-12-21 14:30:04,307.6687606672404
2019-12-21 14:30:05,308.4162342357331
2019-12-21 14:30:06,307.67525868422194
2019-12-21 14:30:07,307.92668098487985
2019-12-21 14:30:08,308.1155663217584
2019-12-21 14:30:09,308.80819781686733
2019-12-21 14:30:10,308.64638977916553
2019-12-21 14:30:11,308.46613339753577
2019-12-21 14:30:12,307.76897467318923
2019-12-21 14:30:13,307.8161238858869
2019-12-21 14:30:14,308.61132943634846
2019-12-21 14:30:15,308.30505708172046
2019-12-21 14:30:16,308.52239061535664
2019-12-21 14:30:17,308.0870667731692
2019-12-21 14:30:18,308.5210617943015
2019-12-21 14:30:19,308.68378281126434
2019-12-21 14:30:20,308.52262178240824
2019-12-21 14:30:21,308.14865864422575
2019-12-21 14:30:22,308.1339098953395
2019-12-21 14:30:23,308.2442400728357
2019-12-21 14:30:24,307.8256367329015
2019-12-21 14:30:25,308.37099797259253
2019-12-21 14:30:26,309.261251091202
2019-12-21 14:30:27,308.0791935880512
2019-12-21 14:30:28,308.2530316035628
2019-12-21 14:30:29,308.9866905049182
2019-12-21 14:30:30,309.1557280767719
2019-12-21 14:30:31,308.6367077902515
2019-12-21 14:30:32,308.3234563740465
2019-12-21 14:30:33,309.2868609464972
2019-12-21 14:30:34,308.5868020574185
2019-12-21 14:30:35,307.81165418278243
2019-12-21 14:30:36,308.7435279308683
2019-12-21 14:30:37,307.9357932397979
2019-12-21 14:30:38,308.4830445590247
2019-12-21 14:30:39,308.03201663690965
2019-12-21 14:30:40,308.7030023197005
2019-12-21 14:30:41,308.50241617296376
2019-12-21 14:30:42,308.5588852103705
2019-12-21 14:30:43,308.2390815568971
2019-12-21 14:30:44,307.84890685485453
2019-12-21 14:30:45,307.92910360269815
2019-12-21 14:30:46,307.99525534715104
2019-12-21 14:30:47,308.8990484617709
2019-12-21 14:30:48,307.84336603853546
2019-12-21 14:30:49,308.62161186793435
2019-12-21 14:30:50,308.17552234252116
2019-12-21 14:30:51,309.0137947432596
2019-12-21 14:30:52,308.654758621258
2019-12-21 14:30:53,308.36169241954696
2019-12-21 14:30:54,307.96637393687655
2019-12-21 14:30:55,307.99848282676413
2019-12-21 14:30:56,309.2390127042449
2019-12-21 14:30:57,308.92535734312673
2019-12-21 14:30:58,308.10927007765423
2019-12-21 14:30:59,309.1722580834043
2019-12-21 14:31:00,308.14931114656736
2019-12-21 14:31:01,308.56095283066674
2019-12-21 14:31:02,308.58528890633374
2019-12-21 14:31:03,307.8549742393056
2019-12-21 14:31:04,308.7040100987298
2019-12-21 14:31:05,307.93815015228654
2019-12-21 14:31:06,308.27461158473085
2019-12-21 14:31:07,308.7943884226455
2019-12-21 14:31:08,308.9503616235025
2019-12-21 14:31:09,309.2282473511095
2019-12-21 14:31:10,307.90986974458224
2019-12-21 14:31:11,308.7172813454159
2019-12-21 14:31:12,308.4318286140323
2019-12-21 14:31:13,308.64047288858836
2019-12-21 14:31:14,308.9529606395533
2019-12-21 14:31:15,308.6565917633412
2019-12-21 14:31:16,308.8696015879804
2019-12-21 14:31:17,308.5165539446102
2019-12-21 14:31:18,307.9686013162475
2019-12-21 14:31:19,309.12453652430315
2019-12-21 14:31:20,308.7699031237899
2019-12-21 14:31:21,308.67805886500605
2019-12-21 14:31:22,308.30112323175433
2019-12-21 14:31:23,308.63499048110134
2019-12-21 14:31:24,308.69212297121186
2019-12-21 14:31:25,309.08830142023527
2019-12-21 14:31:26,308.8365675971008
2019-12-21 14:31:27,308.3638536086956
2019-12-21 14:31:28,307.85841639551944
2019-12-21 14:31:29,309.26645395524025
2019-12-21 14:31:30,308.7689375571836
2019-12-21 14:31:31,308.3094187574721
2019-12-21 14:31:32,308.34914682146785
2019-12-21 14:31:33,308.92580051104545
2019-12-21 14:31:34,308.1202789902344
2019-12-21 14:31:35,309.0587435242433
2019-12-21 14:31:36,308.3734110218584
2019-12-21 14:31:37,307.9565268534369
2019-12-21 14:31:38,308.08077156785936
2019-12-21 14:31:39,308.972810095565
2019-12-21 14:31:40,309.022734593027
2019-12-21 14:31:41,307.8383402791208
2019-12-21 14:31:42,308.04206536219647
2019-12-21 14:31:43,308.6996937130512
2019-12-21 14:31:44,308.792892709794
2019-12-21 14:31:45,308.78961127552554
2019-12-21 14:31:46,308.6294969851912
2019-12-21 14:31:47,308.6618062807744
2019-12-21 14:31:48,309.0986534637514
2019-12-21 14:31:49,308.6191930639606
2019-12-21 14:31:50,309.28071911308314
2019-12-21 14:31:51,309.19229130040975
2019-12-21 14:31:52,308.660129005057
2019-12-21 14:31:53,308.9515614782632
2019-12-21 14:31:54,308.4096433639664
2019-12-21 14:31:55,309.1771775792566
2019-12-21 14:31:56,308.5218915229785
2019-12-21 14:31:57,308.8729934329751
2019-12-21 14:31:58,308.0528147758361
2019-12-21 14:31:59,308.57002400133626
2019-12-21 14:32:00,308.4297338296554
2019-12-21 14:32:01,308.3089601487563
2019-12-21 14:32:02,308.3847125308792
2019-12-21 14:32:03,309.2024901608994
2019-12-21 14:32:04,309.14209269357366
2019-12-21 14:32:05,309.05560647339956
2019-12-21 14:32:06,308.756674780128
2019-12-21 14:32:07,309.2631809766031
2019-12-21 14:32:08,307.89999491225814
2019-12-21 14:32:09,308.0515480939537
2019-12-21 14:32:10,308.178011227361
2019-12-21 14:32:11,308.0290751717975
2019-12-21 14:32:12,309.0576460486094
2019-12-21 14:32:13,309.22182256812397
2019-12-21 14:32:14,308.55347025213763
